,_fivetran_id,day,follower_gains_organic_follower_gain,follower_gains_paid_follower_gain,organization_entity,_fivetran_synced
735,ZzO/GfSuTKZ8DxmkLQktPE4TN/Y=,2021-08-15 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:06.845000+00:00
736,o7HEcfIpRO49gCEbpwlKixdScSs=,2022-07-24 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.561000+00:00
737,11PCofcXVqdBzwdojeU5AgGp6sE=,2021-08-21 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.537000+00:00
738,o9qE6PlpQe8HZXtNcOy0CxSPTuM=,2022-03-28 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.427000+00:00
739,1Luv14ZRYD4jZgdKG3Y/HuvQIVQ=,2021-09-16 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.042000+00:00
740,6025FwihWPg9YxKRtVOddzmR5yI=,2021-12-27 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.239000+00:00
741,lIi4P4ihzkXzf0RCCfbveBI13ek=,2022-07-15 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.558000+00:00
742,s02DEXq70wQ/QVAKYziXPVnJD6g=,2022-07-07 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.584000+00:00
743,Bk2vi/yMhy/IyTqxE2KkwulgE5A=,2021-08-26 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:19.716000+00:00
744,fTjghRjUT0aaXFWjZ6gi6fWRDqs=,2022-03-22 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.420000+00:00
745,2AVI68dfOZLgwoIHwpERKq2MG2U=,2022-04-01 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.430000+00:00
746,dzVUf4vVWxTgyW4Q7D8WpsIO1hI=,2022-02-11 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.645000+00:00
747,HxA0EFJR5bjxW8xVF9RSddA7Mdk=,2022-07-26 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.596000+00:00
748,xM2oMJ+WyFO/P8fns7oXs3YvTL4=,2022-05-21 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.014000+00:00
749,3vxqNFkoGSAbfKbtZNLAFc5vzdM=,2022-08-04 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:29.343000+00:00
750,f6fxnIF/KAXzcczetYM66Y+ijCU=,2021-10-27 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.897000+00:00
751,XLDMQm9loZwJKVHpuMA90EdATCE=,2022-03-17 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.414000+00:00
752,VuEqdnM6pFTjVeV5kJ0Fh/hkCqA=,2022-06-17 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.379000+00:00
753,YJrJu86Y9bI5OV7I8+R5MMBv/a8=,2021-11-10 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.261000+00:00
754,1C5/DviS0gZeRkoGVKAdeUVT3D8=,2022-07-03 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.203000+00:00
755,VVPGW5YmNhZxDHiB6HUnkdRX9Ns=,2021-11-05 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.116000+00:00
756,1g7PLJqT8M3AmQj5ePNjJ1+goaM=,2022-07-02 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.202000+00:00
757,ycXGnZ57TLVK5SiGov5X0PZXTjs=,2021-08-20 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:19.712000+00:00
758,40LBjvtyRkvx6/YlGi4urdLJkE4=,2022-03-25 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:21.134000+00:00
759,XzJx3fFU1IBfxqvtYOu6ulrjy1c=,2021-11-26 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:20.228000+00:00
760,qA6woMtETHGcJZhCWXL006jezAs=,2022-04-02 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.431000+00:00
761,GRDOpKsrdPxSN+hnPYVqIO89pqA=,2022-02-05 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.642000+00:00
762,qcZDyTCn3nd7CnrHpykaWCAY8vg=,2021-12-18 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.235000+00:00
763,m5/1BFDKc2v9wZoqrIZJLBp4iOM=,2022-02-02 00:00:00+00:00,1,0,urn:li:organization:78306774,2022-08-08 10:42:28.087000+00:00
764,HLI/Huxhz6+AlKQE6S/m3GLrNO0=,2022-03-21 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.817000+00:00
765,0Kac/CfsOSMVgBQYDnJyYk4HMBc=,2022-01-10 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:20.571000+00:00
766,RO5bXwbGI8GJ+saQnOXVkGPuO6E=,2021-09-12 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.030000+00:00
767,oz4unfuBNV2jenRL9yNg4b9lZnY=,2022-06-23 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.381000+00:00
768,0J6qq2Ip85WnBCLJGF3Y6qvxOwo=,2021-08-30 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:26.764000+00:00
769,izJjZxKvdA8h5ztWE5qyT+wwSnc=,2022-07-23 00:00:00+00:00,1,0,urn:li:organization:69569872,2022-08-08 10:42:09.594000+00:00
770,/GnkvfnezKT7rnXVv6U1Oj7bRf0=,2022-06-03 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.026000+00:00
771,haaM87AVidlrvVLfbhlJnnYIW+E=,2022-04-06 00:00:00+00:00,1,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.978000+00:00
772,oK1Ojbsm9tEa63+hozlDpdg8xR0=,2021-10-05 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:19.896000+00:00
773,8x7stuagUx5hJgdUkRFptlWF3is=,2021-11-24 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.453000+00:00
774,48D28Ul6j2b9gbvjv19DVRUsyGQ=,2022-06-30 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:21.910000+00:00
775,KMShzYqwB4vTbXb7IRTLF5ZFcwk=,2021-09-08 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:26.919000+00:00
776,x8khh091NQakrvoHycJbRmyxL3M=,2021-11-27 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.268000+00:00
777,htrX8mvJ3kQqQgKjd/5sX1iuRqU=,2022-05-03 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.594000+00:00
778,73O8AwSlmwy3zqN3o1TwfdT+0YQ=,2021-09-26 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.056000+00:00
779,2EwTbCYs9v6jvIiDkuyoj8mVtes=,2022-07-05 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.555000+00:00
780,DoXbGIQ4bMYYhFJDjVlTrTYS+ac=,2022-01-20 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.081000+00:00
781,2EAsUrysdh1HU/btQcm6h19Tdr4=,2022-05-02 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.613000+00:00
782,/i6cJr9xWyrhq1U3qUXy67p2jUc=,2021-11-30 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.460000+00:00
783,GS1AaOXmKLkc8m5iTxpKK9A9NGE=,2021-12-27 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.695000+00:00
784,IXYLmRkevcFRus+VXQB03GLFw7I=,2021-10-01 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:26.933000+00:00
785,ojKVWY8Pdd58kc//TnlMahYZr2s=,2022-06-26 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:21.908000+00:00
786,v/sRaWJOy768SHwUSVgsmTgffoA=,2022-01-13 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.041000+00:00
787,ALS7irNlf1MwkjnEPyoGt+TvG1Y=,2022-02-22 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:20.747000+00:00
788,eXo3zFi5yhP+Qjk9Y9kdcxc7lWM=,2022-04-10 00:00:00+00:00,3,0,urn:li:organization:78306774,2022-08-08 10:42:28.585000+00:00
789,bJ9rjDIyFqvNqQebRdCViCdRyOg=,2022-05-17 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.213000+00:00
790,W5dAtZvSoBp3amXxA2QnacGJ9Uk=,2022-01-04 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:20.417000+00:00
791,QosBI8Uzf9Euuh/+pgJ5fehh1ug=,2021-09-17 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.700000+00:00
792,znDXY0/rRN1AYoJ5MXU1LEAdnWI=,2022-01-14 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:20.573000+00:00
793,N75HgMLXmjLF1xjWInwcoTdeKg0=,2022-02-28 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.254000+00:00
794,ucnTmUG963DosklY6Y0skZyhM3E=,2022-04-03 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.431000+00:00
795,/fhF/2tAz53be/TQLutJh5UmbTA=,2022-05-04 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:21.314000+00:00
796,lSfE9e4gLTqvkST12Azw+gPGIfs=,2021-09-28 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.059000+00:00
797,fXFelha7+8ZpA7cpFOhv7hCpxVs=,2022-02-26 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.235000+00:00
798,dz/3CorBnekoGDpMTv5WI+FuIJs=,2021-08-28 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.539000+00:00
799,OHrfsrZDdrNtW+3mq59irzZm9kM=,2022-03-07 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:21.120000+00:00
800,IpvSoB/UTME7lCi3EWGG1q/dqU0=,2021-11-02 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.115000+00:00
801,uAL/On1kQ53v2pCV8cAUlfkA+Ts=,2022-05-09 00:00:00+00:00,3,0,urn:li:organization:11841037,2022-08-08 10:42:21.719000+00:00
802,ITIMSjy7RHby6eRkeOOYEMuMMgA=,2021-11-29 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.080000+00:00
803,cTaHIdXx92C1eTo32yH2WDRmKm4=,2021-08-09 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:06.839000+00:00
804,x6zDwANwuP7x2yTWOQa7NTpBZZ8=,2021-11-13 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:20.220000+00:00
805,Zjs2Fmgo1v1XchOycE/IBWVNZX0=,2022-03-09 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.406000+00:00
806,LDnSg26hfq4Y281eS9Tx9Vg/Yuc=,2021-12-04 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.465000+00:00
807,kFMkadcDqIk7Up6bS8hhdgKHDjM=,2022-05-19 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.214000+00:00
808,Z7Wz+VBwrvrMP+/wbnmF4P2D7dE=,2021-08-11 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:26.755000+00:00
809,hiQff3PbN2n9G2GiPuMdHH+MJvI=,2022-06-09 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.951000+00:00
810,nXaYWt5+zw+8rfrnfQwXxwN+UFg=,2022-06-28 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.200000+00:00
811,MBjK6J9ZaOSm1mFxNeLiCqm1xf4=,2022-03-13 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.813000+00:00
812,mJbn+/jPUfI+OfinRR17sPcAxwk=,2022-01-31 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.399000+00:00
813,a//4ZrQMlTNFoIeeAOPGlvIfJgU=,2021-08-16 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:26.758000+00:00
814,9+MJkhJHs3vQCnj76NUyWG2GnIg=,2022-03-20 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.418000+00:00
815,NWo6UmOWYD+CFMZWTJ1PtoWuMPc=,2021-08-08 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:06.838000+00:00
816,4PN3yv925lpHBCm8SkxMce4nGoQ=,2022-04-15 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.981000+00:00
817,vfBrv+Kxe/OTcoHo1I8KkNt4NPk=,2022-01-14 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.392000+00:00
818,KZzGrUMjcF+cdM8HVSRANCMCHvc=,2021-08-31 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:06.861000+00:00
819,MEwIRkn/aOoLfB1VEGCevw0m4IY=,2022-03-26 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.424000+00:00
820,OPnzKOlJmFwqo/yxWRzokcfY4iY=,2022-05-30 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.218000+00:00
821,ByRb/CscbvQZjpHP8mUyrI/hfp8=,2022-05-02 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.593000+00:00
822,3nukDNEv9s5KljbyM1BY9NgzRBU=,2022-05-03 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.614000+00:00
823,Sl34ZfNRYqKCsUdQ1+DPr7nHSwo=,2021-11-22 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.266000+00:00
824,M8atxH3jfpcv4GfV9ZIqxhackIA=,2022-03-18 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.414000+00:00
825,NvV2hz0wY9KyAlwff0QLYYci5f0=,2021-09-29 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:26.932000+00:00
826,uatabBPfez4XLt9308Yu3hsowMU=,2021-12-13 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.627000+00:00
827,71p/sTWWOvVZKPjRMnJQkqZMsg0=,2022-04-15 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.587000+00:00
828,/V4sYoopFM3RknOI0KCdScxtUHk=,2022-05-06 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:21.717000+00:00
829,wCkojVCf57mTeiEHurlwM6EuOLs=,2022-03-06 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.404000+00:00
830,U7zsmiuec03EyN8PZYEvqb0tukA=,2022-07-10 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:29.124000+00:00
831,KSrJJK01wR3DXIY/XGNr7HFajyA=,2021-11-10 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.435000+00:00
832,GBUBkuq5hN+EW+nC3xSIcu5Ts+Y=,2022-06-01 00:00:00+00:00,11,0,urn:li:organization:11841037,2022-08-08 10:42:21.732000+00:00
833,Sw9hGrMhlHvbFBwj/RMN0kw7Ecg=,2021-12-15 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.629000+00:00
834,2+KT7O32DR2MmkL+PIILk4kUmRk=,2022-05-09 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.776000+00:00
835,6fbouxeI7YZaVXS8tipQnR3xuAk=,2022-05-27 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:21.729000+00:00
836,zPGa6ABubJ0UoVe/ehK/KOaQXS0=,2021-09-10 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.698000+00:00
837,jdBZPEbJQcnt6t3iPyka3nFnV/0=,2021-10-22 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.110000+00:00
838,/UgbjwCzEoFjNknyGM9LvWjDPi0=,2022-05-09 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.210000+00:00
839,xwnZaaQFlcw+K4paO66ZnYkqFS4=,2021-08-15 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:19.708000+00:00
840,m7z+PsBbNFO73JEzQ5nBp/R3Occ=,2022-01-26 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.084000+00:00
841,WDkQWNQzdEFzH0ZUH4p+9B9spy8=,2022-07-30 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.600000+00:00
842,3xiRJPVTgBNI2kZWJ+aTe/e9hnU=,2022-01-30 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.399000+00:00
843,DDhxLwx7kRgxQCG8yvVDf45f/yw=,2021-10-31 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:20.061000+00:00
844,2NJZNSKPhx8QukS6OUV9MDRC5nM=,2022-03-14 00:00:00+00:00,1,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.813000+00:00
845,xSd8qb+fTA8MElqs31BB5zxDoyc=,2022-01-16 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:20.575000+00:00
846,1002y2r1MuMEwzPnRUCdP9UMiXU=,2021-09-06 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:19.723000+00:00
847,3BFUPN22T30KVBkP24CaBc7XjuE=,2022-07-08 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:29.123000+00:00
848,fyzOdsfme0LDBtYTL8We4Kekho0=,2021-09-21 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:26.926000+00:00
849,KUTKQJO5Nv6vkRA/4Yb74ajZi8M=,2022-06-18 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:21.903000+00:00
850,vb/B4E8Fqy1a1Z/TjFfj7R/4ZLY=,2022-05-03 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.989000+00:00
851,xgMPnBmefAvfdUfTYeygLFwpz0A=,2021-10-05 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:26.934000+00:00
852,8tmra02r94jQcNRfW0jNXsALZ3o=,2022-01-24 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.051000+00:00
853,XllF/GjEqYgh7ROdsmoXyGqkbhg=,2022-05-23 00:00:00+00:00,17,0,urn:li:organization:11841037,2022-08-08 10:42:21.727000+00:00
854,+/hpWD6NDUdjmVRq6uKeuxearGQ=,2021-11-23 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:20.226000+00:00
855,fITMa59jwF2njVazJtkOhQAAjtY=,2022-05-08 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.775000+00:00
856,V3iTyXyl3a4PgRNgy3EzDJRgye8=,2021-08-14 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.532000+00:00
857,wGgkg7TBDy4TmMKnKIiy4C21J0I=,2022-07-08 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:22.080000+00:00
858,U/B0kunNVWThbIQbb4l+QvYOzJE=,2022-06-22 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.196000+00:00
859,r2Fe4Dyi/JpSnFMcuoSlEMngeCw=,2022-05-24 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.016000+00:00
860,x6BbgfPWYb+yoBlRYuQPe4OYQWA=,2022-02-13 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.247000+00:00
861,tpXfLFn3OGfGU2CarDMkirr0vBI=,2021-11-16 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:20.222000+00:00
862,bbrcAsge0DHSRp44q/hDOUlE5e0=,2022-05-01 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.593000+00:00
863,4kxu3Phr3+6Rd64IfzHf8CBP8YU=,2022-04-27 00:00:00+00:00,1,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.987000+00:00
864,5wHTSmPFf3B+Tbc1TRWbEQt4xVU=,2021-08-18 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.535000+00:00
865,5+UxfWXY0WTRabL+KSkcMocCVdM=,2021-09-02 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:19.721000+00:00
866,QiwSdKy/i7xxM/TU3PwMetuqqfo=,2022-06-11 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.189000+00:00
867,pJbH2J8ovPl7hbRq9CDBbZXnIIs=,2021-11-12 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.068000+00:00
868,djRBSEmEgaDddr27gXHE9Hie+7E=,2022-07-14 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:29.127000+00:00
869,SHHbbV0zglrrWIJEyK+bHX+W4D8=,2021-08-18 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:06.849000+00:00
870,0XB/+SHyv3i/15ZTRKcfm1uU6R8=,2022-03-28 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.821000+00:00
871,d99+qenQgRyzefpHg3X3GmNhOzw=,2022-01-31 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.058000+00:00
872,4ZXqunwRpK7l1hwaltYoCDgDyiQ=,2021-08-29 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.540000+00:00
873,cQiFtkUak5K3hgpRbo+XNK4vB9Q=,2021-12-08 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:20.393000+00:00
874,JIrHMj5ivBV5DjFNZCh2djUm17Q=,2022-03-23 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.421000+00:00
875,jzbGI9ZgI5HAJooFYyEiBFOTvl4=,2022-07-10 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:22.081000+00:00
876,TxbdAA8W5vhALV6Dsd0zgP7l/0g=,2021-09-23 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.051000+00:00
877,tdOZ38YPwst/o8pXSQMAllohrJc=,2022-05-04 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:08.615000+00:00
878,e7fnIJbxz/xZGsFCaSOVgv8Wa40=,2022-06-14 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.377000+00:00
879,dhgeocMijgVCzWDoT3TJQJNTouc=,2022-05-01 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.988000+00:00
880,bETTH4sPyM9DMxgAHMEDgD92Ck0=,2022-01-17 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.080000+00:00
881,VPuuGSRK3eZbG3auPoKaRQWGtiA=,2022-07-31 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.563000+00:00
882,f5H4kI1hh9odbMSkUcBLM02gzaQ=,2022-01-01 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:20.414000+00:00
883,hcOgYfFuuDKrUKtJIqt9I/4i3gE=,2022-07-26 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:29.135000+00:00
884,0699qMtmkC3Q78LsoTdlLH9BySc=,2021-08-12 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:26.756000+00:00
885,5kgHkYodS5lr/rBVMvvh8qkL0EI=,2021-10-16 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.247000+00:00
886,uJfDE38jc99j1n1VTjXtblVZ7uY=,2021-09-29 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:19.891000+00:00
887,rkVfScw7dFoNznH+vDqJJP+dyDA=,2022-06-07 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.374000+00:00
888,r8/6Jr9fMBV/hxfvLoxjjIBW7Hk=,2022-07-10 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:09.586000+00:00
889,+bl76rnsI/c1AkWi0IL519KAqm4=,2021-08-09 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:26.755000+00:00
890,SSdRf84MRby9ADvtk1vqm3cYlqo=,2021-09-01 00:00:00+00:00,1,0,urn:li:organization:11841037,2022-08-08 10:42:19.720000+00:00
891,EBMZ7hTOqkf7Cim6Szw2/CN2yD4=,2021-10-04 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.069000+00:00
892,0IOpaO3cVYb6J/7Rjalr9u14eNY=,2021-09-21 00:00:00+00:00,3,0,urn:li:organization:11841037,2022-08-08 10:42:19.885000+00:00
893,/zqOvKixcISpyCjsx8xr7MZUrH4=,2021-12-23 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:27.692000+00:00
894,WIehBVN1gVR6wKwuN8gzHg+dmr8=,2022-01-29 00:00:00+00:00,0,0,urn:li:organization:78306774,2022-08-08 10:42:28.085000+00:00
895,T06hbRzAaTHhOm3f0JKatm/iGns=,2021-09-01 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:38.541000+00:00
896,sBsW3grcy+I8uJRUH+cB4fVDTuk=,2022-07-20 00:00:00+00:00,2,0,urn:li:organization:11841037,2022-08-08 10:42:22.086000+00:00
897,LTUrfD5pMM+sSmXlV/sAOyPxJyE=,2021-12-06 00:00:00+00:00,0,0,urn:li:organization:69569872,2022-08-08 10:42:07.618000+00:00
898,9Owk4WjULNlC4Wxi/XPs8fqL7yo=,2022-05-02 00:00:00+00:00,0,0,urn:li:organization:11841037,2022-08-08 10:42:21.312000+00:00
899,taM0wKiv52n3eG851UuvfuRI198=,2021-11-17 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:39.071000+00:00
900,6R0g3DXk1/L+gJw13xVePlnvZQA=,2022-08-05 00:00:00+00:00,0,0,urn:li:organizationBrand:69569872,2022-08-08 10:42:40.948000+00:00
