,_fivetran_id,day,engagement,unique_impressions_count,share_count,share_mentions_count,click_count,like_count,impression_count,comment_count,comment_mentions_count,organization_entity,_fivetran_synced
1258,dHD9Gyf6u5WncmOjeH1lzDOWDPo=,2021-09-18 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:16.130000+00:00
1259,r9ocREytbnu8sV5KrqlQE0NbXYE=,2021-09-10 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:16.125000+00:00
1260,dvH6fImi79BAvqhH/sLJ7Kag+jU=,2021-10-19 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:16.338000+00:00
1261,CLuQR66wNeymVh8TsaP10IK6Amc=,2022-03-02 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:17.186000+00:00
1262,9xoREwweapdUpDi57knp4NDRFcQ=,2021-09-21 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:16.132000+00:00
1263,6fbouxeI7YZaVXS8tipQnR3xuAk=,2022-05-27 00:00:00+00:00,0.0,12,0,,0,0,22,0,,urn:li:organization:11841037,2022-08-08 10:42:25.301000+00:00
1264,zPGa6ABubJ0UoVe/ehK/KOaQXS0=,2021-09-10 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:41.365000+00:00
1265,jdBZPEbJQcnt6t3iPyka3nFnV/0=,2021-10-22 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:29.957000+00:00
1266,/UgbjwCzEoFjNknyGM9LvWjDPi0=,2022-05-09 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:43.228000+00:00
1267,xwnZaaQFlcw+K4paO66ZnYkqFS4=,2021-08-15 00:00:00+00:00,0.0,11,0,,0,0,30,0,,urn:li:organization:11841037,2022-08-08 10:42:22.704000+00:00
1268,m7z+PsBbNFO73JEzQ5nBp/R3Occ=,2022-01-26 00:00:00+00:00,0.0,2,0,,0,0,3,0,,urn:li:organization:78306774,2022-08-08 10:42:30.622000+00:00
1269,XNL54LVUvZhOa69Y5kn8vSKLUCo=,2022-01-17 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:16.955000+00:00
1270,WDkQWNQzdEFzH0ZUH4p+9B9spy8=,2022-07-30 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:12.535000+00:00
1271,3xiRJPVTgBNI2kZWJ+aTe/e9hnU=,2022-01-30 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:42.177000+00:00
1272,DDhxLwx7kRgxQCG8yvVDf45f/yw=,2021-10-31 00:00:00+00:00,0.0,13,0,,0,0,27,0,,urn:li:organization:11841037,2022-08-08 10:42:23.259000+00:00
1273,qwjkfeg3gW157VR5fHFc6x8daSs=,2022-06-16 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:18.026000+00:00
1274,2NJZNSKPhx8QukS6OUV9MDRC5nM=,2022-03-14 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:42.805000+00:00
1275,xSd8qb+fTA8MElqs31BB5zxDoyc=,2022-01-16 00:00:00+00:00,0.0,7,0,,0,0,31,0,,urn:li:organization:11841037,2022-08-08 10:42:24.033000+00:00
1276,p5UGZNlrekQN+NNCiErq7mR9hbw=,2022-03-16 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:36.672000+00:00
1277,N0/2xldF7OpUMEVAUp+xc8qvXQg=,2022-02-21 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:36.474000+00:00
1278,1002y2r1MuMEwzPnRUCdP9UMiXU=,2021-09-06 00:00:00+00:00,0.12903225806451613,10,1,,3,0,31,0,,urn:li:organization:11841037,2022-08-08 10:42:22.717000+00:00
1279,NNKrIQbahECf6TqhZ09dsUV/e0k=,2021-12-28 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:36.062000+00:00
1280,cBITT6+JAVQjy7wWmmnahyDrPeI=,2022-04-03 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:36.683000+00:00
1281,E1yCpB9WUaAcN9Xtgnna16EofI0=,2022-06-28 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:18.034000+00:00
1282,3BFUPN22T30KVBkP24CaBc7XjuE=,2022-07-08 00:00:00+00:00,0.0,1,0,,0,0,5,0,,urn:li:organization:78306774,2022-08-08 10:42:32.266000+00:00
1283,fyzOdsfme0LDBtYTL8We4Kekho0=,2021-09-21 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:29.757000+00:00
1284,a9c7/mi8XBM7FbMWk+tAVBtLRlo=,2022-02-28 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:36.477000+00:00
1285,KUTKQJO5Nv6vkRA/4Yb74ajZi8M=,2022-06-18 00:00:00+00:00,0.0,19,0,,0,0,27,0,,urn:li:organization:11841037,2022-08-08 10:42:25.529000+00:00
1286,FkW4G1ods+aN7bt/N95m2QF1Xps=,2021-11-13 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:16.528000+00:00
1287,UrcRlxq1+5xWlPjM1eRvFOMhC/c=,2022-03-19 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:36.674000+00:00
1288,hZOekurz3pOrb3112UkweneX9+g=,2022-07-24 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:18.249000+00:00
1289,mv4g0GlGD/ByfBpKKxK+GkBADKw=,2022-02-27 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:36.477000+00:00
1290,vb/B4E8Fqy1a1Z/TjFfj7R/4ZLY=,2022-05-03 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:43.043000+00:00
1291,xgMPnBmefAvfdUfTYeygLFwpz0A=,2021-10-05 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:29.763000+00:00
1292,8tmra02r94jQcNRfW0jNXsALZ3o=,2022-01-24 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:11.168000+00:00
1293,vInh3t2Ll2FbXxouKuIDz7mEmq0=,2022-08-01 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:37.527000+00:00
1294,XllF/GjEqYgh7ROdsmoXyGqkbhg=,2022-05-23 00:00:00+00:00,0.0,29,0,,0,0,83,0,,urn:li:organization:11841037,2022-08-08 10:42:25.299000+00:00
1295,+/hpWD6NDUdjmVRq6uKeuxearGQ=,2021-11-23 00:00:00+00:00,0.17073170731707318,22,5,,0,2,41,0,,urn:li:organization:11841037,2022-08-08 10:42:23.513000+00:00
1296,fITMa59jwF2njVazJtkOhQAAjtY=,2022-05-08 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:31.640000+00:00
1297,V3iTyXyl3a4PgRNgy3EzDJRgye8=,2021-08-14 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:41.149000+00:00
1298,wGgkg7TBDy4TmMKnKIiy4C21J0I=,2022-07-08 00:00:00+00:00,0.0,6,0,,0,0,20,0,,urn:li:organization:11841037,2022-08-08 10:42:25.751000+00:00
1299,U/B0kunNVWThbIQbb4l+QvYOzJE=,2022-06-22 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:12.295000+00:00
1300,r2Fe4Dyi/JpSnFMcuoSlEMngeCw=,2022-05-24 00:00:00+00:00,0.0,1,0,,0,0,1,0,,urn:li:organization:69569872,2022-08-08 10:42:12.075000+00:00
1301,x6BbgfPWYb+yoBlRYuQPe4OYQWA=,2022-02-13 00:00:00+00:00,0.0,1,0,,0,0,3,0,,urn:li:organization:78306774,2022-08-08 10:42:30.941000+00:00
1302,CBfK1XJp8I/QGmBdN65wy16HI/E=,2022-02-10 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:17.169000+00:00
1303,tpXfLFn3OGfGU2CarDMkirr0vBI=,2021-11-16 00:00:00+00:00,0.16981132075471697,22,0,,9,0,53,0,,urn:li:organization:11841037,2022-08-08 10:42:23.508000+00:00
1304,WhPxZluTK/uUq9lPh3unZo2arc0=,2021-08-10 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:35.200000+00:00
1305,bbrcAsge0DHSRp44q/hDOUlE5e0=,2022-05-01 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:31.438000+00:00
1306,IabKWisUSkWgUi0+F/63wIq2uss=,2021-10-02 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:16.138000+00:00
1307,m5TY18rrvr/7cSRxMUt9mIAa7rU=,2022-01-13 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:36.270000+00:00
1308,4kxu3Phr3+6Rd64IfzHf8CBP8YU=,2022-04-27 00:00:00+00:00,0.0,1,0,,0,0,1,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:43.041000+00:00
1309,5wHTSmPFf3B+Tbc1TRWbEQt4xVU=,2021-08-18 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:41.151000+00:00
1310,yMp7joS1mEGlMC5/AtUqHce6zfo=,2022-01-19 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:36.274000+00:00
1311,2tlttBxYeGKFAnnJhKid4L4QxZ4=,2021-10-15 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:16.336000+00:00
1312,5+UxfWXY0WTRabL+KSkcMocCVdM=,2021-09-02 00:00:00+00:00,0.052980132450331126,29,-1,,8,1,151,0,,urn:li:organization:11841037,2022-08-08 10:42:22.714000+00:00
1313,QiwSdKy/i7xxM/TU3PwMetuqqfo=,2022-06-11 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:12.287000+00:00
1314,aJuiBl14WA0H398pYrTD50Ffi+g=,2022-04-17 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:17.617000+00:00
1315,pJbH2J8ovPl7hbRq9CDBbZXnIIs=,2021-11-12 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:41.766000+00:00
1316,djRBSEmEgaDddr27gXHE9Hie+7E=,2022-07-14 00:00:00+00:00,0.0,2,0,,0,0,3,0,,urn:li:organization:78306774,2022-08-08 10:42:32.269000+00:00
1317,Np4NdftPj9Kxgk+r6IN1FTr7u0I=,2021-12-14 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:16.728000+00:00
1318,SHHbbV0zglrrWIJEyK+bHX+W4D8=,2021-08-18 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:10.046000+00:00
1319,0XB/+SHyv3i/15ZTRKcfm1uU6R8=,2022-03-28 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:42.814000+00:00
1320,d99+qenQgRyzefpHg3X3GmNhOzw=,2022-01-31 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:11.174000+00:00
1321,4ZXqunwRpK7l1hwaltYoCDgDyiQ=,2021-08-29 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:41.156000+00:00
1322,cQiFtkUak5K3hgpRbo+XNK4vB9Q=,2021-12-08 00:00:00+00:00,0.11594202898550725,24,3,,4,1,69,0,,urn:li:organization:11841037,2022-08-08 10:42:23.788000+00:00
1323,JIrHMj5ivBV5DjFNZCh2djUm17Q=,2022-03-23 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:11.599000+00:00
1324,jzbGI9ZgI5HAJooFYyEiBFOTvl4=,2022-07-10 00:00:00+00:00,0.05263157894736842,11,0,,0,1,19,0,,urn:li:organization:11841037,2022-08-08 10:42:25.752000+00:00
1325,TWxwz//GkuF6WFkoKdqCZtGp7LI=,2022-01-06 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:36.266000+00:00
1326,TxbdAA8W5vhALV6Dsd0zgP7l/0g=,2021-09-23 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:10.270000+00:00
1327,wC40dy51A7QswKWkcnWDjZiBd+k=,2021-09-07 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:16.123000+00:00
1328,tdOZ38YPwst/o8pXSQMAllohrJc=,2022-05-04 00:00:00+00:00,0.0,1,0,,0,0,1,0,,urn:li:organization:69569872,2022-08-08 10:42:11.838000+00:00
1329,e7fnIJbxz/xZGsFCaSOVgv8Wa40=,2022-06-14 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:43.431000+00:00
1330,dhgeocMijgVCzWDoT3TJQJNTouc=,2022-05-01 00:00:00+00:00,0.07692307692307693,1,0,,1,0,13,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:43.042000+00:00
1331,bETTH4sPyM9DMxgAHMEDgD92Ck0=,2022-01-17 00:00:00+00:00,0.07142857142857142,7,0,,1,0,14,0,,urn:li:organization:78306774,2022-08-08 10:42:30.618000+00:00
1332,VPuuGSRK3eZbG3auPoKaRQWGtiA=,2022-07-31 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:43.629000+00:00
1333,f5H4kI1hh9odbMSkUcBLM02gzaQ=,2022-01-01 00:00:00+00:00,0.0,16,0,,0,0,22,0,,urn:li:organization:11841037,2022-08-08 10:42:23.802000+00:00
1334,hcOgYfFuuDKrUKtJIqt9I/4i3gE=,2022-07-26 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:32.273000+00:00
1335,0699qMtmkC3Q78LsoTdlLH9BySc=,2021-08-12 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:29.540000+00:00
1336,5kgHkYodS5lr/rBVMvvh8qkL0EI=,2021-10-16 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:10.488000+00:00
1337,uJfDE38jc99j1n1VTjXtblVZ7uY=,2021-09-29 00:00:00+00:00,0.040160642570281124,42,0,,8,2,249,0,,urn:li:organization:11841037,2022-08-08 10:42:22.973000+00:00
1338,rkVfScw7dFoNznH+vDqJJP+dyDA=,2022-06-07 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:43.427000+00:00
1339,mygwOe5DAPtCXuyNvOAezmTYRjc=,2021-10-26 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:35.599000+00:00
1340,r8/6Jr9fMBV/hxfvLoxjjIBW7Hk=,2022-07-10 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:12.517000+00:00
1341,NT0TRFGQezPJp/LPVHvjZNNf/j4=,2022-02-14 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:17.173000+00:00
1342,+bl76rnsI/c1AkWi0IL519KAqm4=,2021-08-09 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:29.538000+00:00
1343,SSdRf84MRby9ADvtk1vqm3cYlqo=,2021-09-01 00:00:00+00:00,0.047244094488188976,54,0,,6,0,127,0,,urn:li:organization:11841037,2022-08-08 10:42:22.714000+00:00
1344,OtknbDqM5z1h2nvClb81uDEcqlE=,2021-12-20 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:36.057000+00:00
1345,EBMZ7hTOqkf7Cim6Szw2/CN2yD4=,2021-10-04 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:10.278000+00:00
1346,0IOpaO3cVYb6J/7Rjalr9u14eNY=,2021-09-21 00:00:00+00:00,0.10407239819004525,119,12,,8,3,221,0,,urn:li:organization:11841037,2022-08-08 10:42:22.966000+00:00
1347,c3VFYJkaOQBJ2K8NVj/n2PDwPvg=,2022-06-24 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:18.031000+00:00
1348,/zqOvKixcISpyCjsx8xr7MZUrH4=,2021-12-23 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:30.399000+00:00
1349,WIehBVN1gVR6wKwuN8gzHg+dmr8=,2022-01-29 00:00:00+00:00,0.0,2,0,,0,0,2,0,,urn:li:organization:78306774,2022-08-08 10:42:30.623000+00:00
1350,eJfVs6xWlAKi8z+PHXAtdd63wOM=,2022-03-28 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:36.679000+00:00
1351,T06hbRzAaTHhOm3f0JKatm/iGns=,2021-09-01 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:41.157000+00:00
1352,QvrAiQ7rJmqC9zzFuvb3/i3rlN8=,2022-05-03 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:17.628000+00:00
1353,vDWER9ZEllX9tdY78akMGE5iz7c=,2021-08-23 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:15.910000+00:00
1354,sBsW3grcy+I8uJRUH+cB4fVDTuk=,2022-07-20 00:00:00+00:00,0.12222222222222222,70,5,,26,2,270,0,,urn:li:organization:11841037,2022-08-08 10:42:25.760000+00:00
1355,LTUrfD5pMM+sSmXlV/sAOyPxJyE=,2021-12-06 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:10.933000+00:00
1356,9Owk4WjULNlC4Wxi/XPs8fqL7yo=,2022-05-02 00:00:00+00:00,0.0410958904109589,48,0,,3,3,146,0,,urn:li:organization:11841037,2022-08-08 10:42:25.051000+00:00
1357,taM0wKiv52n3eG851UuvfuRI198=,2021-11-17 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:41.768000+00:00
1358,6R0g3DXk1/L+gJw13xVePlnvZQA=,2022-08-05 00:00:00+00:00,0.0,8,0,,0,0,11,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:44.039000+00:00
1359,4t7CCVHnp/rjz4RmQc+llpwqYa4=,2021-11-12 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:35.843000+00:00
